121.117500	23.991900	1552.400000
117.430000	23.710000	0.000000
0.000000	0.065300	0.065300
0.200000	0.087905	0.038645
0.400000	0.106335	0.008343
0.600000	0.120615	-0.024828
0.800000	0.130809	-0.059686
1.000000	0.136952	-0.094715
1.200000	0.139063	-0.128209
1.400000	0.137209	-0.158481
1.600000	0.131609	-0.184078
1.800000	0.122719	-0.203962
2.000000	0.111268	-0.217611
2.200000	0.098225	-0.225025
2.400000	0.084673	-0.226646
2.600000	0.071659	-0.223208
2.800000	0.060025	-0.215566
3.000000	0.050298	-0.204549
3.200000	0.042659	-0.190859
3.400000	0.037018	-0.175034
3.600000	0.033154	-0.157485
3.800000	0.030897	-0.138556
4.000000	0.030270	-0.118605
4.200000	0.031564	-0.098062
4.400000	0.035296	-0.077447
4.600000	0.042065	-0.057353
4.800000	0.052339	-0.038390
5.000000	0.066234	-0.021126
5.200000	0.083349	-0.006043
5.400000	0.102712	0.006482
5.600000	0.122859	0.016167
5.800000	0.142033	0.022789
6.000000	0.158462	0.026161
6.200000	0.170649	0.026132
6.400000	0.177603	0.022627
6.600000	0.178978	0.015740
6.800000	0.175076	0.005837
7.000000	0.166742	-0.006353
7.200000	0.155173	-0.019693
7.400000	0.141706	-0.032689
7.600000	0.127613	-0.043639
7.800000	0.113960	-0.050864
8.000000	0.101525	-0.052982
8.200000	0.090786	-0.049164
8.400000	0.081947	-0.039314
8.600000	0.074997	-0.024115
8.800000	0.069758	-0.004930
9.000000	0.065939	0.016425
9.200000	0.063180	0.037986
9.400000	0.061096	0.057959
9.600000	0.059324	0.074972
9.800000	0.057573	0.088212
10.000000	0.055666	0.097414
10.200000	0.053552	0.102734
10.400000	0.051289	0.104539
10.600000	0.048977	0.103181
10.800000	0.046662	0.098821
11.000000	0.044225	0.091360
11.200000	0.041300	0.080469
11.400000	0.037240	0.065730
11.600000	0.031165	0.046823
11.800000	0.022091	0.023713
12.000000	0.009107	-0.003221
12.200000	-0.008418	-0.033138
12.400000	-0.030669	-0.064797
12.600000	-0.057286	-0.096694
12.800000	-0.087367	-0.127246
13.000000	-0.119576	-0.154966
13.200000	-0.152320	-0.178607
13.400000	-0.183964	-0.197239
13.600000	-0.213024	-0.210245
13.800000	-0.238307	-0.217286
14.000000	-0.258970	-0.218223
14.200000	-0.274497	-0.213053
14.400000	-0.284630	-0.201879
14.600000	-0.289285	-0.184915
14.800000	-0.288473	-0.162526
15.000000	-0.282283	-0.135282
15.200000	-0.270898	-0.104005
15.400000	-0.254651	-0.069772
15.600000	-0.234079	-0.033874
15.800000	-0.209963	0.002275
16.000000	-0.183307	0.037270
16.200000	-0.155267	0.069860
16.400000	-0.127031	0.099064
16.600000	-0.099682	0.124258
16.800000	-0.074072	0.145183
17.000000	-0.050734	0.161909
17.200000	-0.029863	0.174729
17.400000	-0.011360	0.184039
17.600000	0.005075	0.190209
17.800000	0.019822	0.193490
18.000000	0.033215	0.193963
18.200000	0.045457	0.191553
18.400000	0.056572	0.186087
18.600000	0.066413	0.177393
18.800000	0.074713	0.165408
19.000000	0.081167	0.150278
19.200000	0.085523	0.132419
19.400000	0.087661	0.112528
19.600000	0.087649	0.091545
19.800000	0.085760	0.070560
20.000000	0.082454	0.050696
20.200000	0.078324	0.032978
20.400000	0.074026	0.018211
20.600000	0.070185	0.006895
