118.600000	24.940000	0.000000
116.630000	24.700000	0.000000
0.000000	0.088110	0.088110
0.200000	0.057703	0.115636
0.400000	0.027042	0.138298
0.600000	-0.001007	0.155017
0.800000	-0.023803	0.165677
1.000000	-0.039349	0.170984
1.200000	-0.046565	0.172163
1.400000	-0.045364	0.170582
1.600000	-0.036512	0.167388
1.800000	-0.021325	0.163236
2.000000	-0.001284	0.158180
2.200000	0.022329	0.151731
2.400000	0.048673	0.143056
2.600000	0.077410	0.131275
2.800000	0.108579	0.115758
3.000000	0.142329	0.096363
3.200000	0.178581	0.073560
3.400000	0.216746	0.048389
3.600000	0.255562	0.022291
3.800000	0.293127	-0.003161
4.000000	0.327109	-0.026575
4.200000	0.355106	-0.047005
4.400000	0.375033	-0.064122
4.600000	0.385470	-0.078244
4.800000	0.385852	-0.090220
5.000000	0.376470	-0.101192
5.200000	0.358293	-0.112292
5.400000	0.332645	-0.124347
5.600000	0.300861	-0.137648
5.800000	0.263990	-0.151850
6.000000	0.222649	-0.166025
6.200000	0.177049	-0.178842
6.400000	0.127198	-0.188852
6.600000	0.073194	-0.194802
6.800000	0.015542	-0.195913
7.000000	-0.044615	-0.192049
7.200000	-0.105412	-0.183768
7.400000	-0.164366	-0.172217
7.600000	-0.218632	-0.158932
7.800000	-0.265373	-0.145570
8.000000	-0.302143	-0.133649
8.200000	-0.327209	-0.124351
8.400000	-0.339751	-0.118419
8.600000	-0.339906	-0.116160
8.800000	-0.328680	-0.117532
9.000000	-0.307742	-0.122288
9.200000	-0.279187	-0.130102
9.400000	-0.245293	-0.140667
9.600000	-0.208312	-0.153714
9.800000	-0.170323	-0.168966
10.000000	-0.133130	-0.186046
10.200000	-0.098194	-0.204380
10.400000	-0.066599	-0.223135
10.600000	-0.039025	-0.241231
10.800000	-0.015755	-0.257435
11.000000	0.003284	-0.270525
11.200000	0.018438	-0.279492
11.400000	0.030198	-0.283731
11.600000	0.039050	-0.283159
11.800000	0.045328	-0.278245
12.000000	0.049123	-0.269917
12.200000	0.050262	-0.259379
12.400000	0.048392	-0.247867
12.600000	0.043139	-0.236411
12.800000	0.034324	-0.225652
13.000000	0.022164	-0.215743
13.200000	0.007413	-0.206379
13.400000	-0.008620	-0.196907
13.600000	-0.024181	-0.186503
13.800000	-0.037309	-0.174361
14.000000	-0.046151	-0.159836
14.200000	-0.049286	-0.142521
14.400000	-0.045994	-0.122233
14.600000	-0.036403	-0.098944
14.800000	-0.021483	-0.072676
15.000000	-0.002900	-0.043409
15.200000	0.017247	-0.011049
15.400000	0.036734	0.024542
15.600000	0.053514	0.063437
15.800000	0.065946	0.105510
16.000000	0.072910	0.150309
16.200000	0.073833	0.196974
16.400000	0.068608	0.244260
16.600000	0.057476	0.290649
16.800000	0.040906	0.334543
17.000000	0.019507	0.374495
17.200000	-0.006009	0.409425
17.400000	-0.034807	0.438755
17.600000	-0.065893	0.462444
17.800000	-0.098077	0.480905
18.000000	-0.129985	0.494823
18.200000	-0.160125	0.504931
18.400000	-0.187019	0.511784
18.600000	-0.209379	0.515594
18.800000	-0.226279	0.516162
19.000000	-0.237289	0.512912
19.200000	-0.242525	0.505020
19.400000	-0.242604	0.491598
19.600000	-0.238500	0.471891
19.800000	-0.231335	0.445453
20.000000	-0.222152	0.412259
20.200000	-0.211719	0.372744
20.400000	-0.200418	0.327780
20.600000	-0.188223	0.278593
20.800000	-0.174796	0.226640
21.000000	-0.159642	0.173479
21.200000	-0.142309	0.120630
21.400000	-0.122565	0.069452
21.600000	-0.100521	0.021033
21.800000	-0.076669	-0.023880
22.000000	-0.051832	-0.064925
22.200000	-0.027039	-0.102113
22.400000	-0.003355	-0.135769
22.600000	0.018297	-0.166419
22.800000	0.037291	-0.194651
23.000000	0.053396	-0.220955
23.200000	0.066814	-0.245593
23.400000	0.078137	-0.268520
23.600000	0.088242	-0.289381
23.800000	0.098140	-0.307579
24.000000	0.108793	-0.322421
24.200000	0.120941	-0.333284
24.400000	0.134960	-0.339778
24.600000	0.150779	-0.341845
24.800000	0.167885	-0.339791
25.000000	0.185410	-0.334214
25.200000	0.202295	-0.325870
25.400000	0.217499	-0.315490
25.600000	0.230204	-0.303623
25.800000	0.239974	-0.290523
26.000000	0.246820	-0.276127
26.200000	0.251146	-0.260123
26.400000	0.253611	-0.242093
26.600000	0.254905	-0.221679
26.800000	0.255540	-0.198743
27.000000	0.255698	-0.173455
27.200000	0.255180	-0.146299
27.400000	0.253498	-0.117986
27.600000	0.250056	-0.089302
27.800000	0.244392	-0.060932
28.000000	0.236382	-0.033314
28.200000	0.226345	-0.006556
28.400000	0.215002	0.019551
28.600000	0.203287	0.045438
28.800000	0.192073	0.071591
29.000000	0.181876	0.098375
29.200000	0.172655	0.125876
29.400000	0.163767	0.153816
29.600000	0.154118	0.181547
29.800000	0.142481	0.208143
30.000000	0.127894	0.232544
30.200000	0.110018	0.253735
30.400000	0.089349	0.270915
30.600000	0.067199	0.283621
30.800000	0.045433	0.291783
31.000000	0.026012	0.295724
31.200000	0.010465	0.296082
31.400000	-0.000567	0.293705
31.600000	-0.007592	0.289515
31.800000	-0.012236	0.284366
32.000000	-0.016925	0.278926
32.200000	-0.024348	0.273571
32.400000	-0.036837	0.268326
32.600000	-0.055810	0.262843
32.800000	-0.081431	0.256444
33.000000	-0.112556	0.248213
33.200000	-0.146982	0.237148
33.400000	-0.181922	0.222343
33.600000	-0.214577	0.203175
33.800000	-0.242664	0.179455
34.000000	-0.264774	0.151518
34.200000	-0.280477	0.120196
34.400000	-0.290178	0.086711
34.600000	-0.294784	0.052459
34.800000	-0.295288	0.018764
35.000000	-0.292397	-0.013364
35.200000	-0.286309	-0.043401
35.400000	-0.276686	-0.071378
35.600000	-0.262828	-0.097815
35.800000	-0.243980	-0.123544
36.000000	-0.219682	-0.149465
36.200000	-0.190054	-0.176284
36.400000	-0.155929	-0.204303
36.600000	-0.118800	-0.233306
36.800000	-0.080590	-0.262567
37.000000	-0.043301	-0.290973
37.200000	-0.008636	-0.317219
37.400000	0.022303	-0.340036
37.600000	0.049177	-0.358394
37.800000	0.072380	-0.371631
38.000000	0.092832	-0.379504
38.200000	0.111642	-0.382149
38.400000	0.129725	-0.379990
38.600000	0.147466	-0.373620
38.800000	0.164507	-0.363695
39.000000	0.179705	-0.350863
39.200000	0.191271	-0.335738
39.400000	0.197057	-0.318898
39.600000	0.194929	-0.300904
39.800000	0.183148	-0.282299
40.000000	0.160686	-0.263578
40.200000	0.127436	-0.245139
40.400000	0.084268	-0.227203
40.600000	0.032952	-0.209757
40.800000	-0.024026	-0.192530
41.000000	-0.083733	-0.175030
41.200000	-0.143086	-0.156645
41.400000	-0.199151	-0.136795
41.600000	-0.249418	-0.115094
41.800000	-0.292039	-0.091489
42.000000	-0.325995	-0.066318
42.200000	-0.351199	-0.040281
42.400000	-0.368498	-0.014307
42.600000	-0.379552	0.010631
42.800000	-0.386592	0.033735
43.000000	-0.392049	0.054547
43.200000	-0.398108	0.073027
43.400000	-0.406233	0.089523
43.600000	-0.416779	0.104620
43.800000	-0.428756	0.118932
44.000000	-0.439845	0.132877
44.200000	-0.446688	0.146505
44.400000	-0.445428	0.159436
44.600000	-0.432427	0.170912
44.800000	-0.405005	0.179973
45.000000	-0.362066	0.185690
45.200000	-0.304449	0.187406
45.400000	-0.234927	0.184914
45.600000	-0.157829	0.178530
45.800000	-0.078360	0.169028
46.000000	-0.001745	0.157473
46.200000	0.067607	0.144979
46.400000	0.126759	0.132464
46.600000	0.174589	0.120450
46.800000	0.211762	0.108964
47.000000	0.240360	0.097558
47.200000	0.263282	0.085440
47.400000	0.283550	0.071670
47.600000	0.303686	0.055403
47.800000	0.325279	0.036103
48.000000	0.348808	0.013704
48.200000	0.373717	-0.011321
48.400000	0.398689	-0.037980
