 115.7500  28.7500   0.0000   3.2000
 115.7500  28.5000   0.0000   3.2000
 115.7500  28.2500   0.0000   3.2000
 115.7500  28.0000   0.0000   3.2000
 115.7500  27.7500   0.0000   3.2000
 115.7500  27.5000   0.0000   3.2000
 115.7500  27.2500   0.0000   3.2000
 115.7500  27.0000   0.0000   3.2000
 115.7500  26.7500   0.0000   3.2000
 115.7500  26.5000   0.0000   3.2000
 115.7500  26.2500   0.0000   3.2000
 115.7500  26.0000   0.0000   3.2000
 115.7500  25.7500   0.0000   3.2000
 115.7500  25.5000   0.0000   3.2000
 115.7500  25.2500   0.0000   3.2002
 115.7500  25.0000   0.0000   3.2005
 115.7500  24.7500   0.0000   3.2000
 115.7500  24.5000   0.0000   3.2000
 115.7500  24.2500   0.0000   3.2000
 115.7500  24.0000   0.0000   3.2000
 115.7500  23.7500   0.0000   3.2000
 115.7500  23.5000   0.0000   3.2000
 115.7500  23.2500   0.0000   3.2000
 115.7500  23.0000   0.0000   3.2000
 115.7500  22.7500   0.0000   3.2000
 115.7500  22.5000   0.0000   3.2000
 115.7500  22.2500   0.0000   3.2000
 115.7500  22.0000   0.0000   3.2000
 115.7500  21.7500   0.0000   3.2000
 115.7500  21.5000   0.0000   3.2000
 115.7500  21.2500   0.0000   3.2000
 116.0000  28.7500   0.0000   3.2000
 116.0000  28.5000   0.0000   3.2000
 116.0000  28.2500   0.0000   3.1998
 116.0000  28.0000   0.0000   3.1996
 116.0000  27.7500   0.0000   3.1992
 116.0000  27.5000   0.0000   3.1990
 116.0000  27.2500   0.0000   3.1989
 116.0000  27.0000   0.0000   3.1991
 116.0000  26.7500   0.0000   3.1998
 116.0000  26.5000   0.0000   3.2005
 116.0000  26.2500   0.0000   3.2007
 116.0000  26.0000   0.0000   3.1998
 116.0000  25.7500   0.0000   3.1986
 116.0000  25.5000   0.0000   3.1906
 116.0000  25.2500   0.0000   3.2079
 116.0000  25.0000   0.0000   3.2392
 116.0000  24.7500   0.0000   3.2150
 116.0000  24.5000   0.0000   3.2026
 116.0000  24.2500   0.0000   3.1991
 116.0000  24.0000   0.0000   3.1984
 116.0000  23.7500   0.0000   3.1987
 116.0000  23.5000   0.0000   3.1991
 116.0000  23.2500   0.0000   3.1994
 116.0000  23.0000   0.0000   3.1996
 116.0000  22.7500   0.0000   3.1998
 116.0000  22.5000   0.0000   3.2000
 116.0000  22.2500   0.0000   3.2000
 116.0000  22.0000   0.0000   3.2001
 116.0000  21.7500   0.0000   3.2000
 116.0000  21.5000   0.0000   3.2000
 116.0000  21.2500   0.0000   3.2000
 116.2500  28.7500   0.0000   3.2000
 116.2500  28.5000   0.0000   3.1998
 116.2500  28.2500   0.0000   3.1995
 116.2500  28.0000   0.0000   3.1990
 116.2500  27.7500   0.0000   3.1984
 116.2500  27.5000   0.0000   3.1981
 116.2500  27.2500   0.0000   3.1983
 116.2500  27.0000   0.0000   3.1991
 116.2500  26.7500   0.0000   3.2008
 116.2500  26.5000   0.0000   3.2029
 116.2500  26.2500   0.0000   3.2038
 116.2500  26.0000   0.0000   3.2000
 116.2500  25.7500   0.0000   3.2009
 116.2500  25.5000   0.0000   3.1480
 116.2500  25.2500   0.0000   3.1947
 116.2500  25.0000   0.0000   3.3091
 116.2500  24.7500   0.0000   3.2449
 116.2500  24.5000   0.0000   3.2091
 116.2500  24.2500   0.0000   3.2007
 116.2500  24.0000   0.0000   3.1986
 116.2500  23.7500   0.0000   3.1983
 116.2500  23.5000   0.0000   3.1985
 116.2500  23.2500   0.0000   3.1988
 116.2500  23.0000   0.0000   3.1992
 116.2500  22.7500   0.0000   3.1996
 116.2500  22.5000   0.0000   3.1999
 116.2500  22.2500   0.0000   3.2000
 116.2500  22.0000   0.0000   3.2001
 116.2500  21.7500   0.0000   3.2001
 116.2500  21.5000   0.0000   3.2000
 116.2500  21.2500   0.0000   3.2000
 116.5000  28.7500   0.0000   3.2000
 116.5000  28.5000   0.0000   3.1996
 116.5000  28.2500   0.0000   3.1990
 116.5000  28.0000   0.0000   3.1983
 116.5000  27.7500   0.0000   3.1977
 116.5000  27.5000   0.0000   3.1979
 116.5000  27.2500   0.0000   3.1989
 116.5000  27.0000   0.0000   3.2005
 116.5000  26.7500   0.0000   3.2046
 116.5000  26.5000   0.0000   3.2130
 116.5000  26.2500   0.0000   3.2189
 116.5000  26.0000   0.0000   3.1968
 116.5000  25.7500   0.0000   3.1905
 116.5000  25.5000   0.0000   3.1241
 116.5000  25.2500   0.0000   3.1596
 116.5000  25.0000   0.0000   3.2403
 116.5000  24.7500   0.0000   3.2207
 116.5000  24.5000   0.0000   3.2186
 116.5000  24.2500   0.0000   3.2062
 116.5000  24.0000   0.0000   3.2015
 116.5000  23.7500   0.0000   3.1996
 116.5000  23.5000   0.0000   3.1986
 116.5000  23.2500   0.0000   3.1984
 116.5000  23.0000   0.0000   3.1989
 116.5000  22.7500   0.0000   3.1994
 116.5000  22.5000   0.0000   3.1998
 116.5000  22.2500   0.0000   3.2000
 116.5000  22.0000   0.0000   3.2001
 116.5000  21.7500   0.0000   3.2001
 116.5000  21.5000   0.0000   3.2000
 116.5000  21.2500   0.0000   3.2000
 116.7500  28.7500   0.0000   3.2000
 116.7500  28.5000   0.0000   3.1993
 116.7500  28.2500   0.0000   3.1986
 116.7500  28.0000   0.0000   3.1980
 116.7500  27.7500   0.0000   3.1981
 116.7500  27.5000   0.0000   3.2001
 116.7500  27.2500   0.0000   3.2032
 116.7500  27.0000   0.0000   3.2006
 116.7500  26.7500   0.0000   3.2085
 116.7500  26.5000   0.0000   3.2475
 116.7500  26.2500   0.0000   3.2213
 116.7500  26.0000   0.0000   3.1654
 116.7500  25.7500   0.0000   3.1668
 116.7500  25.5000   0.0000   3.1908
 116.7500  25.2500   0.0000   3.1562
 116.7500  25.0000   0.0000   3.1162
 116.7500  24.7500   0.0000   3.1517
 116.7500  24.5000   0.0000   3.2192
 116.7500  24.2500   0.0000   3.2144
 116.7500  24.0000   0.0000   3.2082
 116.7500  23.7500   0.0000   3.2031
 116.7500  23.5000   0.0000   3.1997
 116.7500  23.2500   0.0000   3.1986
 116.7500  23.0000   0.0000   3.1987
 116.7500  22.7500   0.0000   3.1992
 116.7500  22.5000   0.0000   3.1997
 116.7500  22.2500   0.0000   3.2000
 116.7500  22.0000   0.0000   3.2001
 116.7500  21.7500   0.0000   3.2001
 116.7500  21.5000   0.0000   3.2000
 116.7500  21.2500   0.0000   3.2000
 117.0000  28.7500   0.0000   3.2000
 117.0000  28.5000   0.0000   3.1992
 117.0000  28.2500   0.0000   3.1984
 117.0000  28.0000   0.0000   3.1983
 117.0000  27.7500   0.0000   3.2004
 117.0000  27.5000   0.0000   3.2099
 117.0000  27.2500   0.0000   3.2229
 117.0000  27.0000   0.0000   3.2096
 117.0000  26.7500   0.0000   3.1780
 117.0000  26.5000   0.0000   3.2229
 117.0000  26.2500   0.0000   3.2011
 117.0000  26.0000   0.0000   3.1426
 117.0000  25.7500   0.0000   3.1621
 117.0000  25.5000   0.0000   3.2325
 117.0000  25.2500   0.0000   3.1632
 117.0000  25.0000   0.0000   3.0525
 117.0000  24.7500   0.0000   3.1121
 117.0000  24.5000   0.0000   3.2397
 117.0000  24.2500   0.0000   3.2027
 117.0000  24.0000   0.0000   3.2233
 117.0000  23.7500   0.0000   3.2116
 117.0000  23.5000   0.0000   3.1995
 117.0000  23.2500   0.0000   3.1990
 117.0000  23.0000   0.0000   3.1987
 117.0000  22.7500   0.0000   3.1991
 117.0000  22.5000   0.0000   3.1996
 117.0000  22.2500   0.0000   3.2000
 117.0000  22.0000   0.0000   3.2001
 117.0000  21.7500   0.0000   3.2001
 117.0000  21.5000   0.0000   3.2000
 117.0000  21.2500   0.0000   3.2000
 117.2500  28.7500   0.0000   3.2000
 117.2500  28.5000   0.0000   3.1990
 117.2500  28.2500   0.0000   3.1983
 117.2500  28.0000   0.0000   3.1987
 117.2500  27.7500   0.0000   3.2022
 117.2500  27.5000   0.0000   3.2293
 117.2500  27.2500   0.0000   3.2972
 117.2500  27.0000   0.0000   3.3061
 117.2500  26.7500   0.0000   3.2172
 117.2500  26.5000   0.0000   3.2087
 117.2500  26.2500   0.0000   3.2248
 117.2500  26.0000   0.0000   3.1518
 117.2500  25.7500   0.0000   3.1405
 117.2500  25.5000   0.0000   3.1236
 117.2500  25.2500   0.0000   3.1358
 117.2500  25.0000   0.0000   3.1387
 117.2500  24.7500   0.0000   3.1738
 117.2500  24.5000   0.0000   3.2265
 117.2500  24.2500   0.0000   3.1994
 117.2500  24.0000   0.0000   3.2182
 117.2500  23.7500   0.0000   3.1871
 117.2500  23.5000   0.0000   3.1927
 117.2500  23.2500   0.0000   3.1993
 117.2500  23.0000   0.0000   3.1989
 117.2500  22.7500   0.0000   3.1991
 117.2500  22.5000   0.0000   3.1995
 117.2500  22.2500   0.0000   3.1999
 117.2500  22.0000   0.0000   3.2001
 117.2500  21.7500   0.0000   3.2001
 117.2500  21.5000   0.0000   3.2000
 117.2500  21.2500   0.0000   3.2000
 117.5000  28.7500   0.0000   3.2000
 117.5000  28.5000   0.0000   3.1987
 117.5000  28.2500   0.0000   3.1981
 117.5000  28.0000   0.0000   3.1992
 117.5000  27.7500   0.0000   3.1995
 117.5000  27.5000   0.0000   3.1966
 117.5000  27.2500   0.0000   3.2596
 117.5000  27.0000   0.0000   3.3283
 117.5000  26.7500   0.0000   3.2318
 117.5000  26.5000   0.0000   3.1911
 117.5000  26.2500   0.0000   3.2264
 117.5000  26.0000   0.0000   3.1757
 117.5000  25.7500   0.0000   3.1612
 117.5000  25.5000   0.0000   3.0769
 117.5000  25.2500   0.0000   3.1475
 117.5000  25.0000   0.0000   3.2024
 117.5000  24.7500   0.0000   3.1874
 117.5000  24.5000   0.0000   3.1497
 117.5000  24.2500   0.0000   3.1345
 117.5000  24.0000   0.0000   3.1682
 117.5000  23.7500   0.0000   3.2097
 117.5000  23.5000   0.0000   3.2013
 117.5000  23.2500   0.0000   3.2005
 117.5000  23.0000   0.0000   3.1994
 117.5000  22.7500   0.0000   3.1992
 117.5000  22.5000   0.0000   3.1995
 117.5000  22.2500   0.0000   3.1999
 117.5000  22.0000   0.0000   3.2001
 117.5000  21.7500   0.0000   3.2001
 117.5000  21.5000   0.0000   3.2000
 117.5000  21.2500   0.0000   3.2000
 117.7500  28.7500   0.0000   3.2000
 117.7500  28.5000   0.0000   3.1987
 117.7500  28.2500   0.0000   3.1992
 117.7500  28.0000   0.0000   3.2022
 117.7500  27.7500   0.0000   3.2152
 117.7500  27.5000   0.0000   3.2182
 117.7500  27.2500   0.0000   3.1757
 117.7500  27.0000   0.0000   3.1822
 117.7500  26.7500   0.0000   3.2233
 117.7500  26.5000   0.0000   3.2122
 117.7500  26.2500   0.0000   3.2083
 117.7500  26.0000   0.0000   3.2397
 117.7500  25.7500   0.0000   3.1785
 117.7500  25.5000   0.0000   3.0677
 117.7500  25.2500   0.0000   3.1825
 117.7500  25.0000   0.0000   3.2369
 117.7500  24.7500   0.0000   3.1824
 117.7500  24.5000   0.0000   3.0888
 117.7500  24.2500   0.0000   3.1275
 117.7500  24.0000   0.0000   3.1971
 117.7500  23.7500   0.0000   3.2170
 117.7500  23.5000   0.0000   3.2033
 117.7500  23.2500   0.0000   3.2004
 117.7500  23.0000   0.0000   3.2002
 117.7500  22.7500   0.0000   3.1996
 117.7500  22.5000   0.0000   3.1995
 117.7500  22.2500   0.0000   3.1997
 117.7500  22.0000   0.0000   3.2000
 117.7500  21.7500   0.0000   3.2000
 117.7500  21.5000   0.0000   3.2000
 117.7500  21.2500   0.0000   3.2000
 118.0000  28.7500   0.0000   3.2000
 118.0000  28.5000   0.0000   3.1996
 118.0000  28.2500   0.0000   3.2024
 118.0000  28.0000   0.0000   3.2082
 118.0000  27.7500   0.0000   3.2287
 118.0000  27.5000   0.0000   3.2576
 118.0000  27.2500   0.0000   3.2347
 118.0000  27.0000   0.0000   3.1922
 118.0000  26.7500   0.0000   3.2729
 118.0000  26.5000   0.0000   3.2616
 118.0000  26.2500   0.0000   3.1912
 118.0000  26.0000   0.0000   3.2104
 118.0000  25.7500   0.0000   3.1987
 118.0000  25.5000   0.0000   3.1903
 118.0000  25.2500   0.0000   3.2702
 118.0000  25.0000   0.0000   3.2273
 118.0000  24.7500   0.0000   3.2038
 118.0000  24.5000   0.0000   3.1634
 118.0000  24.2500   0.0000   3.1768
 118.0000  24.0000   0.0000   3.2132
 118.0000  23.7500   0.0000   3.1870
 118.0000  23.5000   0.0000   3.2011
 118.0000  23.2500   0.0000   3.1997
 118.0000  23.0000   0.0000   3.2018
 118.0000  22.7500   0.0000   3.2003
 118.0000  22.5000   0.0000   3.1997
 118.0000  22.2500   0.0000   3.1997
 118.0000  22.0000   0.0000   3.2000
 118.0000  21.7500   0.0000   3.2000
 118.0000  21.5000   0.0000   2.9706
 118.0000  21.2500   0.0000   2.7412
 118.2500  28.7500   0.0000   3.2000
 118.2500  28.5000   0.0000   3.2025
 118.2500  28.2500   0.0000   3.2142
 118.2500  28.0000   0.0000   3.2264
 118.2500  27.7500   0.0000   3.2036
 118.2500  27.5000   0.0000   3.1658
 118.2500  27.2500   0.0000   3.2033
 118.2500  27.0000   0.0000   3.2604
 118.2500  26.7500   0.0000   3.2921
 118.2500  26.5000   0.0000   3.2443
 118.2500  26.2500   0.0000   3.2080
 118.2500  26.0000   0.0000   3.1647
 118.2500  25.7500   0.0000   3.1939
 118.2500  25.5000   0.0000   3.2487
 118.2500  25.2500   0.0000   3.2727
 118.2500  25.0000   0.0000   3.1794
 118.2500  24.7500   0.0000   3.1958
 118.2500  24.5000   0.0000   3.1914
 118.2500  24.2500   0.0000   3.1802
 118.2500  24.0000   0.0000   3.1832
 118.2500  23.7500   0.0000   3.1578
 118.2500  23.5000   0.0000   3.1956
 118.2500  23.2500   0.0000   3.1988
 118.2500  23.0000   0.0000   3.2039
 118.2500  22.7500   0.0000   3.2015
 118.2500  22.5000   0.0000   3.1999
 118.2500  22.2500   0.0000   3.1997
 118.2500  22.0000   0.0000   3.1999
 118.2500  21.7500   0.0000   2.7413
 118.2500  21.5000   0.0000   2.7413
 118.2500  21.2500   0.0000   2.7412
 118.5000  28.7500   0.0000   3.2000
 118.5000  28.5000   0.0000   3.2069
 118.5000  28.2500   0.0000   3.2465
 118.5000  28.0000   0.0000   3.2929
 118.5000  27.7500   0.0000   3.3013
 118.5000  27.5000   0.0000   3.2396
 118.5000  27.2500   0.0000   3.1776
 118.5000  27.0000   0.0000   3.1895
 118.5000  26.7500   0.0000   3.2298
 118.5000  26.5000   0.0000   3.2326
 118.5000  26.2500   0.0000   3.2375
 118.5000  26.0000   0.0000   3.2347
 118.5000  25.7500   0.0000   3.1626
 118.5000  25.5000   0.0000   3.1579
 118.5000  25.2500   0.0000   3.2589
 118.5000  25.0000   0.0000   3.1993
 118.5000  24.7500   0.0000   3.2771
 118.5000  24.5000   0.0000   3.2984
 118.5000  24.2500   0.0000   3.2084
 118.5000  24.0000   0.0000   3.1401
 118.5000  23.7500   0.0000   3.1447
 118.5000  23.5000   0.0000   3.1899
 118.5000  23.2500   0.0000   3.1975
 118.5000  23.0000   0.0000   3.2053
 118.5000  22.7500   0.0000   3.2032
 118.5000  22.5000   0.0000   3.2005
 118.5000  22.2500   0.0000   3.1996
 118.5000  22.0000   0.0000   2.7410
 118.5000  21.7500   0.0000   2.7413
 118.5000  21.5000   0.0000   2.7413
 118.5000  21.2500   0.0000   2.7412
 118.7500  28.7500   0.0000   3.2000
 118.7500  28.5000   0.0000   3.2043
 118.7500  28.2500   0.0000   3.2273
 118.7500  28.0000   0.0000   3.2516
 118.7500  27.7500   0.0000   3.2384
 118.7500  27.5000   0.0000   3.2260
 118.7500  27.2500   0.0000   3.2436
 118.7500  27.0000   0.0000   3.2460
 118.7500  26.7500   0.0000   3.2744
 118.7500  26.5000   0.0000   3.2524
 118.7500  26.2500   0.0000   3.2990
 118.7500  26.0000   0.0000   3.3032
 118.7500  25.7500   0.0000   3.1190
 118.7500  25.5000   0.0000   3.1868
 118.7500  25.2500   0.0000   3.2438
 118.7500  25.0000   0.0000   3.2190
 118.7500  24.7500   0.0000   3.2651
 118.7500  24.5000   0.0000   3.2632
 118.7500  24.2500   0.0000   3.1884
 118.7500  24.0000   0.0000   3.0835
 118.7500  23.7500   0.0000   3.1366
 118.7500  23.5000   0.0000   3.1874
 118.7500  23.2500   0.0000   3.1924
 118.7500  23.0000   0.0000   3.2042
 118.7500  22.7500   0.0000   3.2046
 118.7500  22.5000   0.0000   3.2012
 118.7500  22.2500   0.0000   2.7410
 118.7500  22.0000   0.0000   2.7409
 118.7500  21.7500   0.0000   2.7412
 118.7500  21.5000   0.0000   2.7413
 118.7500  21.2500   0.0000   2.7412
 119.0000  28.7500   0.0000   3.2000
 119.0000  28.5000   0.0000   3.2003
 119.0000  28.2500   0.0000   3.2057
 119.0000  28.0000   0.0000   3.2140
 119.0000  27.7500   0.0000   3.2132
 119.0000  27.5000   0.0000   3.2065
 119.0000  27.2500   0.0000   3.1971
 119.0000  27.0000   0.0000   3.2582
 119.0000  26.7500   0.0000   3.3009
 119.0000  26.5000   0.0000   3.2225
 119.0000  26.2500   0.0000   3.2636
 119.0000  26.0000   0.0000   3.2342
 119.0000  25.7500   0.0000   3.0765
 119.0000  25.5000   0.0000   3.2131
 119.0000  25.2500   0.0000   3.2851
 119.0000  25.0000   0.0000   3.2754
 119.0000  24.7500   0.0000   3.1813
 119.0000  24.5000   0.0000   3.1990
 119.0000  24.2500   0.0000   3.1645
 119.0000  24.0000   0.0000   3.0330
 119.0000  23.7500   0.0000   3.1257
 119.0000  23.5000   0.0000   3.1901
 119.0000  23.2500   0.0000   3.1867
 119.0000  23.0000   0.0000   3.1999
 119.0000  22.7500   0.0000   2.9761
 119.0000  22.5000   0.0000   2.7436
 119.0000  22.2500   0.0000   2.7414
 119.0000  22.0000   0.0000   2.7409
 119.0000  21.7500   0.0000   2.7410
 119.0000  21.5000   0.0000   2.7412
 119.0000  21.2500   0.0000   2.7412
 119.2500  28.7500   0.0000   3.2000
 119.2500  28.5000   0.0000   3.1987
 119.2500  28.2500   0.0000   3.2000
 119.2500  28.0000   0.0000   3.2065
 119.2500  27.7500   0.0000   3.2096
 119.2500  27.5000   0.0000   3.1873
 119.2500  27.2500   0.0000   3.1658
 119.2500  27.0000   0.0000   3.2053
 119.2500  26.7500   0.0000   3.2198
 119.2500  26.5000   0.0000   3.2073
 119.2500  26.2500   0.0000   3.2279
 119.2500  26.0000   0.0000   3.1561
 119.2500  25.7500   0.0000   3.1168
 119.2500  25.5000   0.0000   3.2253
 119.2500  25.2500   0.0000   3.3046
 119.2500  25.0000   0.0000   3.2432
 119.2500  24.7500   0.0000   3.1548
 119.2500  24.5000   0.0000   3.1952
 119.2500  24.2500   0.0000   3.1709
